7.500000000000000000e+01,3.400000000000000000e+03,2.000000000000000000e+00
8.200000000000000000e+01,3.400000000000000000e+03,2.000000000000000000e+00
9.000000000000000000e+01,3.400000000000000000e+03,1.000000000000000000e+00
9.000000000000000000e+01,3.450000000000000000e+03,2.000000000000000000e+00
9.000000000000000000e+01,3.500000000000000000e+03,1.000000000000000000e+00
1.010000000000000000e+02,3.400000000000000000e+03,2.000000000000000000e+00
1.010000000000000000e+02,3.400000000000000000e+03,3.000000000000000000e+00
1.010000000000000000e+02,3.525000000000000000e+03,3.000000000000000000e+00
1.010000000000000000e+02,3.525000000000000000e+03,6.000000000000000000e+00
1.065000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.065000000000000000e+02,3.500000000000000000e+03,1.000000000000000000e+00
1.065000000000000000e+02,3.550000000000000000e+03,3.000000000000000000e+00
1.065000000000000000e+02,3.590000000000000000e+03,2.000000000000000000e+00
1.065000000000000000e+02,3.600000000000000000e+03,2.000000000000000000e+00
1.065000000000000000e+02,4.000000000000000000e+03,1.000000000000000000e+00
1.115000000000000000e+02,3.450000000000000000e+03,1.100000000000000000e+01
1.115000000000000000e+02,3.500000000000000000e+03,2.000000000000000000e+00
1.115000000000000000e+02,3.500000000000000000e+03,4.000000000000000000e+00
1.115000000000000000e+02,3.550000000000000000e+03,2.000000000000000000e+00
1.115000000000000000e+02,3.550000000000000000e+03,6.000000000000000000e+00
1.115000000000000000e+02,3.600000000000000000e+03,2.000000000000000000e+00
1.115000000000000000e+02,3.600000000000000000e+03,5.000000000000000000e+00
1.197000000000000028e+02,3.500000000000000000e+03,5.000000000000000000e+00
1.197000000000000028e+02,3.650000000000000000e+03,3.000000000000000000e+00
1.197000000000000028e+02,3.700000000000000000e+03,1.000000000000000000e+00
1.197000000000000028e+02,3.700000000000000000e+03,1.000000000000000000e+00
1.215000000000000000e+02,3.550000000000000000e+03,3.000000000000000000e+00
1.285000000000000000e+02,3.400000000000000000e+03,2.000000000000000000e+00
