75,3400,0
75,3400,0
82,3400,0
82,3400,0
90,3400,0
90,3450,0
90,3450,0
90,3500,0
101,3400,0
101,3400,0
101,3400,1
101,3400,1
101,3400,1
101,3525,0
101,3525,0
101,3525,0
101,3525,1
101,3525,1
101,3525,1
101,3525,1
101,3525,1
101,3525,1
106.5,3000,0
106.5,3500,0
106.5,3550,1
106.5,3550,1
106.5,3550,1
106.5,3590,0
106.5,3590,0
106.5,3600,0
106.5,3600,0
106.5,4000,0
110.5,3495,0
110.5,3495,1
110.5,3495,1
110.5,3495,1
111.5,3450,1
111.5,3450,1
111.5,3450,1
111.5,3450,1
111.5,3450,1
111.5,3450,1
111.5,3450,1
111.5,3450,1
111.5,3450,1
111.5,3450,1
111.5,3450,1
111.5,3500,0
111.5,3500,0
111.5,3500,1
111.5,3500,1
111.5,3500,1
111.5,3500,1
111.5,3550,0
111.5,3550,0
111.5,3550,1
111.5,3550,1
111.5,3550,1
111.5,3550,1
111.5,3550,1
111.5,3550,1
111.5,3600,0
111.5,3600,0
111.5,3600,1
111.5,3600,1
111.5,3600,1
111.5,3600,1
111.5,3600,1
114.9,3508,0
114.9,3508,0
114.9,3508,0
114.9,3508,1
114.9,3508,1
117.8,3628,1
118.1,3520,0
118.1,3520,0
118.1,3520,0
119.7,3500,1
119.7,3500,1
119.7,3500,1
119.7,3500,1
119.7,3500,1
119.7,3650,1
119.7,3650,1
119.7,3650,1
119.7,3700,0
119.7,3700,1
121,3650,0
121,3650,0
121,3650,1
121.5,3550,1
121.5,3550,1
121.5,3550,1
126.2,3554,1
126.2,3554,1
126.2,3554,1
126.2,3554,1
128.5,3400,0
128.5,3400,0
128.5,3400,1
128.5,3400,1
128.5,3400,1
128.5,3400,1
128.5,3450,1
128.5,3450,1
128.5,3450,1
128.5,3450,1
128.5,3450,1
128.5,3500,1
128.5,3500,1
128.5,3500,1
128.5,3500,1
128.5,3500,1
128.5,3600,1
128.5,3600,1
128.5,3600,1
128.5,3700,0
128.5,3700,1
128.5,3750,0
129.3,3570,1
129.3,3570,1
129.5,3500,0
129.5,3500,0
129.5,3500,1
129.5,3500,1
129.5,3500,1
129.5,3600,1
129.5,3600,1
129.5,3600,1
129.5,3650,1
129.5,3650,1
129.5,3700,1
129.5,3700,1
129.5,3700,1
129.5,3750,0
129.5,3750,1
129.5,3800,0
129.5,3800,1
129.5,3800,1
131.5,3581,0
132,3550,0
132,3550,0
132,3550,1
133.4,3742,0
133.4,3742,1
133.4,3742,1
133.4,3742,1
137,3400,0
137,3400,0
137,3400,1
137,3450,1
137,3450,1
137,3450,1
137,3450,1
137,3500,1
137,3500,1
137,3500,1
137,3600,1
137,3600,1
137,3600,1
137,3600,1
137,3650,1
137,3650,1
137,3650,1
137,3700,0
137,3700,0
137,3700,1
139.2,3624,1
139.2,3624,1
140,3650,1
140,3650,1
142.3,3400,0
142.3,3400,0
142.3,3500,1
142.3,3500,1
142.3,3600,1
142.3,3600,1
142.3,3600,1
142.3,3600,1
142.3,3700,1
142.3,3700,1
142.3,3700,1
142.3,3800,1
142.3,3800,1
142.3,3900,0
142.3,3900,1
145.6,3837,1
145.6,3837,1
145.6,3837,1
148,3687,0
148,3687,1
148,3687,1
148.5,3504,0
148.5,3504,0
148.5,3504,1
148.5,3504,1
148.5,3504,1
148.5,3550,1
148.5,3550,1
148.5,3550,1
148.5,3600,1
148.5,3600,1
148.5,3750,0
148.5,3750,1
148.5,3750,1
148.5,3800,1
148.5,3800,1
148.5,3800,1
149.2,3700,1
149.2,3700,1
149.2,3700,1
151.5,3720,1
151.5,3720,1
154,3700,0
154,3700,1
154,3700,1
154,3700,1
154,3700,1
154,3900,0
154,3900,0
154,3900,1
154.1,3600,1
154.1,3600,1
154.1,3600,1
154.1,3600,1
154.1,3600,1
154.5,3910,0
154.5,3910,1
154.5,3910,1
154.5,3910,1
154.5,3910,1
154.7,3700,0
154.7,3700,0
154.7,3700,1
154.7,3700,1
154.7,3700,1
154.7,3700,1
154.7,3700,1
154.7,3700,1
154.7,3700,1
154.7,3900,1
154.7,3900,1
154.7,3900,1
154.7,3900,1
154.7,3900,1
156,3923,1
156,3923,1
157.5,3700,0
157.5,3700,1
157.5,3800,0
157.5,3800,0
157.5,3850,1
157.5,3850,1
157.5,3900,1
157.5,3900,1
157.5,3950,1
157.5,3950,1
157.5,3950,1
157.5,4000,1
157.5,4000,1
157.5,4000,1
157.5,4050,0
157.5,4100,0
158,3940,0
158,3940,0
158.6,3700,1
158.6,3700,1
158.6,3700,1
158.6,3750,0
158.6,3750,1
158.6,3945,0
159.7,3700,1
160.5,3790,0
160.5,3790,1
